rr_cd,line_cd,station_cd,line_sort,station_sort,station_g_cd,r_type,rr_name,line_name,station_name,pref_cd,lon,lat,f_flag
11,11115,1111532,11115,1111532,1111532,1,JR,JR宗谷本線,天塩川温泉,1,142.258682,44.665041,1
11,11115,1111533,11115,1111533,1111533,1,JR,JR宗谷本線,咲来,1,142.267569,44.692702,1
11,11115,1111534,11115,1111534,1111534,1,JR,JR宗谷本線,音威子府,1,142.259883,44.729448,1
11,11115,1111535,11115,1111535,1111535,1,JR,JR宗谷本線,筬島,1,142.197777,44.738883,1
11,11115,1111536,11115,1111536,1111536,1,JR,JR宗谷本線,佐久,1,142.048562,44.743986,1
11,11115,1111537,11115,1111537,1111537,1,JR,JR宗谷本線,天塩中川,1,142.075335,44.81186,1
11,11115,1111538,11115,1111538,1111538,1,JR,JR宗谷本線,歌内,1,142.052162,44.880493,1
11,11115,1111539,11115,1111539,1111539,1,JR,JR宗谷本線,問寒別,1,142.025562,44.91233,1
11,11115,1111540,11115,1111540,1111540,1,JR,JR宗谷本線,糠南,1,142.000931,44.920778,1
11,11115,1111541,11115,1111541,1111541,1,JR,JR宗谷本線,雄信内,1,141.935888,44.911735,1
11,11115,1111542,11115,1111542,1111542,1,JR,JR宗谷本線,安牛,1,141.894187,44.949809,1
11,11115,1111543,11115,1111543,1111543,1,JR,JR宗谷本線,南幌延,1,141.884892,44.965084,1
11,11115,1111544,11115,1111544,1111544,1,JR,JR宗谷本線,上幌延,1,141.880905,44.985787,1
11,11115,1111545,11115,1111545,1111545,1,JR,JR宗谷本線,幌延,1,141.84569,45.014503,1
11,11115,1111546,11115,1111546,1111546,1,JR,JR宗谷本線,下沼,1,141.758218,45.037146,1
11,11115,1111547,11115,1111547,1111547,1,JR,JR宗谷本線,豊富,1,141.772088,45.104624,1
11,11115,1111548,11115,1111548,1111548,1,JR,JR宗谷本線,徳満,1,141.751039,45.145838,1
11,11115,1111549,11115,1111549,1111549,1,JR,JR宗谷本線,兜沼,1,141.6972,45.220236,1
11,11115,1111550,11115,1111550,1111550,1,JR,JR宗谷本線,勇知,1,141.685151,45.259339,1
11,11115,1111551,11115,1111551,1111551,1,JR,JR宗谷本線,抜海,1,141.644576,45.316866,1
11,11115,1111552,11115,1111552,1111552,1,JR,JR宗谷本線,南稚内,1,141.683026,45.398166,1
11,11115,1111553,11115,1111553,1111553,1,JR,JR宗谷本線,稚内,1,141.676999,45.416995,1
11,11116,1111601,11116,1111601,1110342,1,JR,JR石北本線,旭川,1,142.357803,43.763492,1
11,11116,1111602,11116,1111602,1111502,1,JR,JR石北本線,旭川四条,1,142.375815,43.764056,1
11,11116,1111603,11116,1111603,1111503,1,JR,JR石北本線,新旭川,1,142.384789,43.780174,1
11,11116,1111604,11116,1111604,1111604,1,JR,JR石北本線,南永山,1,142.40853,43.78055,1
11,11116,1111605,11116,1111605,1111605,1,JR,JR石北本線,東旭川,1,142.441544,43.776571,1
11,11116,1111606,11116,1111606,1111606,1,JR,JR石北本線,北日ノ出,1,142.466127,43.781813,1
11,11116,1111607,11116,1111607,1111607,1,JR,JR石北本線,桜岡,1,142.486968,43.801812,1
11,11116,1111608,11116,1111608,1111608,1,JR,JR石北本線,当麻,1,142.516987,43.825477,1
11,11116,1111609,11116,1111609,1111609,1,JR,JR石北本線,将軍山,1,142.521559,43.857455,1
11,11116,1111610,11116,1111610,1111610,1,JR,JR石北本線,伊香牛,1,142.525227,43.876025,1
11,11116,1111611,11116,1111611,1111611,1,JR,JR石北本線,愛別,1,142.582176,43.898635,1
11,11116,1111612,11116,1111612,1111612,1,JR,JR石北本線,中愛別,1,142.655424,43.896216,1
11,11116,1111613,11116,1111613,1111613,1,JR,JR石北本線,愛山,1,142.680699,43.866442,1
11,11116,1111614,11116,1111614,1111614,1,JR,JR石北本線,安足間,1,142.693868,43.852011,1
11,11116,1111615,11116,1111615,1111615,1,JR,JR石北本線,東雲,1,142.716544,43.843693,1
11,11116,1111616,11116,1111616,1111616,1,JR,JR石北本線,上川,1,142.766895,43.848508,1
11,11116,1111617,11116,1111617,1111617,1,JR,JR石北本線,上白滝,1,143.1444,43.876501,1
11,11116,1111618,11116,1111618,1111618,1,JR,JR石北本線,白滝,1,143.180795,43.884435,1
11,11116,1111619,11116,1111619,1111619,1,JR,JR石北本線,旧白滝,1,143.236729,43.919905,1
11,11116,1111620,11116,1111620,1111620,1,JR,JR石北本線,下白滝,1,143.276088,43.944553,1
11,11116,1111621,11116,1111621,1111621,1,JR,JR石北本線,丸瀬布,1,143.335817,44.006354,1
11,11116,1111622,11116,1111622,1111622,1,JR,JR石北本線,瀬戸瀬,1,143.420937,44.008753,1
11,11116,1111623,11116,1111623,1111623,1,JR,JR石北本線,遠軽,1,143.520667,44.060278,1
11,11116,1111624,11116,1111624,1111624,1,JR,JR石北本線,安国,1,143.535762,43.993322,1
11,11116,1111625,11116,1111625,1111625,1,JR,JR石北本線,生野,1,143.532945,43.959928,1
11,11116,1111626,11116,1111626,1111626,1,JR,JR石北本線,生田原,1,143.534627,43.923674,1
11,11116,1111627,11116,1111627,1111627,1,JR,JR石北本線,金華,1,143.57114,43.803484,1
11,11116,1111628,11116,1111628,1111628,1,JR,JR石北本線,西留辺蘂,1,143.603257,43.785345,1
11,11116,1111629,11116,1111629,1111629,1,JR,JR石北本線,留辺蘂,1,143.621394,43.785534,1
11,11116,1111630,11116,1111630,1111630,1,JR,JR石北本線,相内,1,143.756449,43.795948,1
11,11116,1111631,11116,1111631,1111631,1,JR,JR石北本線,東相内,1,143.809499,43.805466,1
11,11116,1111632,11116,1111632,1111632,1,JR,JR石北本線,西北見,1,143.841586,43.803114,1
11,11116,1111633,11116,1111633,1111633,1,JR,JR石北本線,北見,1,143.898167,43.805504,1
11,11116,1111634,11116,1111634,1111634,1,JR,JR石北本線,柏陽,1,143.916737,43.824911,1
