*line 県	会社	路線	駅	えき	営業キロ	計算キロ	乗換路線	同名駅	都区市内	新幹線乗換	近郊区間	電車特定	山手,環状線内	70条適用駅	新幹線の並行在来線	JR6社の境界駅	69条適用駅	新幹線在来線分岐駅	分岐特例2
宮崎県	JR九州	日豊線	北川	きたがわ	243.2	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	日向長井	ひゅうがながい	246.7	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	北延岡	きたのべおか	251.3	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	延岡	のべおか	256.2	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	南延岡	みなみのべおか	259.6	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	旭ケ丘	あさひがおか	263.1	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	土々呂	ととろ	265.7	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	門川	かどがわ	270	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	日向市	ひゅうがし	276.6	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	財光寺	ざいこうじ	278.9	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	南日向	みなみひゅうが	283.1	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	美々津	みみつ	289.7	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	東都農	ひがしつの	294.1	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	都農	つの	298.7	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	川南	かわみなみ	305.6	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	高鍋	たかなべ	313.6	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	日向新富	ひゅうがしんとみ	320	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	佐土原	さどわら	326.7	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	日向住吉	ひゅうがすみよし	330.9	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	蓮ケ池	はすがいけ	334.7	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	宮崎神宮	みやざきじんぐう	337.4	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	宮崎	みやざき	339.9	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	南宮崎	みなみみやざき	342.5	0	日南線		0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	加納	かのう	345.1	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	清武	きよたけ	347.8	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	日向沓掛	ひゅうがくつかけ	352.5	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	田野	たの	358	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	青井岳	あおいだけ	369.3	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	山之口	やまのくち	379.1	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	餅原	もちばる	382	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	三股	みまた	385.6	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	都城	みやこのじょう	389.9	0	吉都線		0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	西都城	にしみやこのじょう	392.4	0			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	日豊線	五十市	いそいち	395.2	0			0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	日豊線	財部	たからべ	399.4	0			0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	日豊線	北俣	きたまた	403	0			0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	日豊線	大隅大川原	おおすみおおかわら	408.1	0			0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	日豊線	北永野田	きたながのだ	413.4	0			0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	日豊線	霧島神宮	きりしまじんぐう	419.4	0			0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	日豊線	国分	こくぶ	432.1	0		(豊)	0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	日豊線	隼人	はやと	434.7	0	肥薩線		0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	日豊線	加治木	かじき	441.6	0			0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	日豊線	錦江	きんこう	443.3	0			0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	日豊線	帖佐	ちょうさ	445.5	0			0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	日豊線	姶良	あいら	447.1	0			0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	日豊線	重富	しげとみ	448.7	0			0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	日豊線	竜ケ水	りゅうがみず	455.7	0			0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	日豊線	鹿児島	かごしま	462.6	0	鹿児島線(川内-鹿児島)		0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	日豊線	鹿児島中央	かごしまちゅうおう	465.8	0	九州新幹線/鹿児島線(川内-鹿児島)/指宿枕崎線		0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	豊肥線	熊本	くまもと	0	0	鹿児島線/九州新幹線		0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	豊肥線	平成	へいせい	2.7	3			0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	豊肥線	南熊本	みなみくまもと	3.6	4			0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	豊肥線	新水前寺	しんすいぜんじ	5.2	5.7			0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	豊肥線	水前寺	すいぜんじ	5.8	6.4			0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	豊肥線	東海学園前	とうかいがくえんまえ	7.8	8.6			0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	豊肥線	竜田口	たつたぐち	8.9	9.8			0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	豊肥線	武蔵塚	むさしづか	12.9	14.2			0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	豊肥線	光の森	ひかりのもり	14.8	16.3			0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	豊肥線	三里木	さんりぎ	15.8	17.4			0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	豊肥線	原水	はらみず	18.9	20.8			0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	豊肥線	肥後大津	ひごおおづ	22.6	24.9			0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	豊肥線	瀬田	せた	27.2	29.9		(豊肥)	0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	豊肥線	立野	たての	32.3	35.5			0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	豊肥線	赤水	あかみず	40.2	44.2			0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	豊肥線	市ノ川	いちのかわ	42.6	46.9			0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	豊肥線	内牧	うちのまき	46.4	51			0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	豊肥線	阿蘇	あそ	49.9	54.9			0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	豊肥線	いこいの村	いこいのむら	51.2	56.3			0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	豊肥線	宮地	みやじ	53.4	58.7			0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	豊肥線	波野	なみの	64.1	70.5			0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	豊肥線	滝水	たきみず	69	75.9			0	0	0	0	0	0	!	0	0	0	!
大分県	JR九州	豊肥線	豊後荻	ぶんごおぎ	75.2	82.7			0	0	0	0	0	0	!	0	0	0	!
大分県	JR九州	豊肥線	玉来	たまらい	84.9	93.4			0	0	0	0	0	0	!	0	0	0	!
大分県	JR九州	豊肥線	豊後竹田	ぶんごたけた	88	96.8			0	0	0	0	0	0	!	0	0	0	!
大分県	JR九州	豊肥線	朝地	あさじ	93.9	103.3			0	0	0	0	0	0	!	0	0	0	!
大分県	JR九州	豊肥線	緒方	おがた	100.3	110.3			0	0	0	0	0	0	!	0	0	0	!
大分県	JR九州	豊肥線	豊後清川	ぶんごきよかわ	105.4	115.9			0	0	0	0	0	0	!	0	0	0	!
大分県	JR九州	豊肥線	三重町	みえまち	111.9	123.1			0	0	0	0	0	0	!	0	0	0	!
大分県	JR九州	豊肥線	菅尾	すがお	117.3	129			0	0	0	0	0	0	!	0	0	0	!
大分県	JR九州	豊肥線	犬飼	いぬかい	125.2	137.7			0	0	0	0	0	0	!	0	0	0	!
大分県	JR九州	豊肥線	竹中	たけなか	130.8	143.9			0	0	0	0	0	0	!	0	0	0	!
大分県	JR九州	豊肥線	中判田	なかはんだ	136.3	149.9			0	0	0	0	0	0	!	0	0	0	!
大分県	JR九州	豊肥線	大分大学前	おおいただいがくまえ	138.8	152.7			0	0	0	0	0	0	!	0	0	0	!
大分県	JR九州	豊肥線	敷戸	しきど	140.2	154.2			0	0	0	0	0	0	!	0	0	0	!
大分県	JR九州	豊肥線	滝尾	たきお	142.9	157.2			0	0	0	0	0	0	!	0	0	0	!
大分県	JR九州	豊肥線	大分	おおいた	148	162.8	日豊線/久大線		0	0	0	0	0	0	!	0	0	0	!
福岡県	JR九州	筑肥線	姪浜	めいのはま	0	0	地下鉄空港線		0	0	0	0	0	0	!	0	0	0	!
福岡県	JR九州	筑肥線	下山門	しもやまと	1.6	0			0	0	0	0	0	0	!	0	0	0	!
福岡県	JR九州	筑肥線	今宿	いまじゅく	5.2	0			0	0	0	0	0	0	!	0	0	0	!
福岡県	JR九州	筑肥線	九大学研都市	きゅうだいがっけんとし	6.5	0			0	0	0	0	0	0	!	0	0	0	!
福岡県	JR九州	筑肥線	周船寺	すせんじ	8.1	0			0	0	0	0	0	0	!	0	0	0	!
福岡県	JR九州	筑肥線	波多江	はたえ	10.1	0			0	0	0	0	0	0	!	0	0	0	!
福岡県	JR九州	筑肥線	筑前前原	ちくぜんまえばる	12.7	0			0	0	0	0	0	0	!	0	0	0	!
福岡県	JR九州	筑肥線	美咲が丘	みさきがおか	14.3	0			0	0	0	0	0	0	!	0	0	0	!
福岡県	JR九州	筑肥線	加布里	かふり	15.4	0			0	0	0	0	0	0	!	0	0	0	!
福岡県	JR九州	筑肥線	一貴山	いきさん	16.7	0			0	0	0	0	0	0	!	0	0	0	!
福岡県	JR九州	筑肥線	筑前深江	ちくぜんふかえ	20.1	0			0	0	0	0	0	0	!	0	0	0	!
福岡県	JR九州	筑肥線	大入	だいにゅう	23.3	0			0	0	0	0	0	0	!	0	0	0	!
福岡県	JR九州	筑肥線	福吉	ふくよし	26.1	0			0	0	0	0	0	0	!	0	0	0	!
福岡県	JR九州	筑肥線	鹿家	しかか	30.2	0			0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	筑肥線	浜崎	はまさき	35.4	0			0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	筑肥線	虹ノ松原	にじのまつばら	37.5	0			0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	筑肥線	東唐津	ひがしからつ	39.3	0			0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	筑肥線	和多田	わただ	40.9	0			0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	筑肥線	唐津	からつ	42.6	0	唐津線		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	筑肥線(山本-伊万里)	山本	やまもと	0	0	唐津線		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	筑肥線(山本-伊万里)	肥前久保	ひぜんくぼ	5.1	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	筑肥線(山本-伊万里)	西相知	にしおうち	6.6	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	筑肥線(山本-伊万里)	佐里	さり	8.2	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	筑肥線(山本-伊万里)	駒鳴	こまなき	11	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	筑肥線(山本-伊万里)	大川野	おおかわの	12.9	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	筑肥線(山本-伊万里)	肥前長野	ひぜんながの	14.3	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	筑肥線(山本-伊万里)	桃川	もものかわ	17.4	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	筑肥線(山本-伊万里)	金石原	かないしはら	19.7	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	筑肥線(山本-伊万里)	上伊万里	かみいまり	24.1	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	筑肥線(山本-伊万里)	伊万里	いまり	25.7	0	松浦鉄道		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	長崎線	鳥栖	とす	0	0	鹿児島線		0	0	4	0	0	0	!	0	0	0	!
佐賀県	JR九州	長崎線	新鳥栖	しんとす	2.9	0	九州新幹線		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	長崎線	肥前麓	ひぜんふもと	4.2	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	長崎線	中原	なかばる	8.5	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	長崎線	吉野ケ里公園	よしのがりこうえん	13.1	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	長崎線	神埼	かんざき	15.7	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	長崎線	伊賀屋	いがや	20.2	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	長崎線	佐賀	さが	25	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	長崎線	鍋島	なべしま	28	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	長崎線	久保田	くぼた	31.4	0	唐津線		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	長崎線	牛津	うしづ	34.2	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	長崎線	肥前山口	ひぜんやまぐち	39.6	0	佐世保線		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	長崎線	肥前白石	ひぜんしろいし	44.7	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	長崎線	肥前竜王	ひぜんりゅうおう	49.4	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	長崎線	肥前鹿島	ひぜんかしま	54.6	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	長崎線	肥前浜	ひぜんはま	57.6	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	長崎線	肥前七浦	ひぜんななうら	61.5	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	長崎線	肥前飯田	ひぜんいいだ	63.6	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	長崎線	多良	たら	67.7	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	長崎線	肥前大浦	ひぜんおおうら	75.6	0	 		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	長崎線	小長井	こながい	82.3	0	 		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	長崎線	長里	ながさと	84.7	0	 		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	長崎線	湯江	ゆえ	87.6	0	 		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	長崎線	小江	おえ	90.9	0	 		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	長崎線	肥前長田	ひぜんながた	95.6	0	 		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	長崎線	東諫早	ひがしいさはや	97.8	0	 		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	長崎線	諫早	いさはや	100.4	0	大村線		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	長崎線	西諫早	にしいさはや	103.2	0	 		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	長崎線	喜々津	ききつ	106.9	0	長崎線(喜々津-浦上)		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	長崎線	市布	いちぬの	109.4	0	 		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	長崎線	肥前古賀	ひぜんこが	112.3	0	 		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	長崎線	現川	うつつがわ	114.8	0	 		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	長崎線	浦上	うらかみ	123.7	0	長崎線(喜々津-浦上)		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	長崎線	長崎	ながさき	125.3	0			0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	長崎線(喜々津-浦上)	喜々津	ききつ	0	0	長崎線		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	長崎線(喜々津-浦上)	東園	ひがしその	3.5	0			0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	長崎線(喜々津-浦上)	大草	おおくさ	7.2	0			0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	長崎線(喜々津-浦上)	本川内	ほんかわち	12.3	0			0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	長崎線(喜々津-浦上)	長与	ながよ	15.4	0			0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	長崎線(喜々津-浦上)	高田	こうだ	16.4	0		(長)	0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	長崎線(喜々津-浦上)	道ノ尾	みちのお	18.9	0			0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	長崎線(喜々津-浦上)	西浦上	にしうらかみ	20.6	0			0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	長崎線(喜々津-浦上)	浦上	うらかみ	23.5	0	長崎線		0	0	0	0	0	0	!	0	0	0	!
x	branch	唐津線	佐賀	久保田	-32768	長崎線				0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	唐津線	久保田	くぼた	0	0	長崎線		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	唐津線	小城	おぎ	5.1	5.6	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	唐津線	東多久	ひがしたく	10.6	11.7	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	唐津線	中多久	なかたく	13.6	15	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	唐津線	多久	たく	15.2	16.7	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	唐津線	厳木	きゅうらぎ	20.8	22.9	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	唐津線	岩屋	いわや	23.3	25.6	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	唐津線	相知	おうち	26	28.6	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	唐津線	本牟田部	ほんむたべ	30.1	33.1	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	唐津線	山本	やまもと	32.9	36.2	筑肥線(山本-伊万里)		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	唐津線	鬼塚	おにづか	36.6	40.3	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	唐津線	唐津	からつ	40.3	44.3	筑肥線		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	唐津線	西唐津	にしからつ	42.5	46.8			0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	佐世保線	肥前山口	ひぜんやまぐち	0	0	長崎線		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	佐世保線	大町	おおまち	5.1	0	 	(佐世)	0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	佐世保線	北方	きたがた	7.4	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	佐世保線	高橋	たかはし	11.4	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	佐世保線	武雄温泉	たけおおんせん	13.7	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	佐世保線	永尾	ながお	18.3	0			0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	佐世保線	三間坂	みまさか	21.5	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	佐世保線	上有田	かみありた	25.7	0	 		0	0	0	0	0	0	!	0	0	0	!
佐賀県	JR九州	佐世保線	有田	ありた	28.2	0	松浦鉄道		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	佐世保線	三河内	みかわち	35.7	0	 		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	佐世保線	早岐	はいき	39.9	0	大村線		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	佐世保線	大塔	だいとう	42.6	0	 		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	佐世保線	日宇	ひう	45.5	0	 		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	佐世保線	佐世保	させぼ	48.8	0	松浦鉄道		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	大村線	早岐	はいき	0	0	佐世保線		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	大村線	ハウステンボス	はうすてんぼす	4.7	5.2	 		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	大村線	南風崎	はえのさき	5.6	6.2	 		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	大村線	小串郷	おぐしごう	9.6	10.6	 		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	大村線	川棚	かわたな	13.6	15	 		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	大村線	彼杵	そのぎ	19.6	21.6	 		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	大村線	千綿	ちわた	24	26.4	 		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	大村線	松原	まつばら	28.5	31.4	 		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	大村線	竹松	たけまつ	32.8	36.1	 		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	大村線	諏訪	すわ	34.8	38.3	 		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	大村線	大村	おおむら	36.2	39.8	 		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	大村線	岩松	いわまつ	40	44	 		0	0	0	0	0	0	!	0	0	0	!
長崎県	JR九州	大村線	諫早	いさはや	47.6	52.4	長崎線		0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	肥薩線	八代	やつしろ	0	0	鹿児島線		0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	肥薩線	段	だん	5.2	5.7	 		0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	肥薩線	坂本	さかもと	11	12.1	 		0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	肥薩線	葉木	はき	14.4	15.8	 		0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	肥薩線	鎌瀬	かませ	16.8	18.5	 		0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	肥薩線	瀬戸石	せといし	19.6	21.6	 		0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	肥薩線	海路	かいじ	23.5	25.9	 		0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	肥薩線	吉尾	よしお	26.7	29.4	 		0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	肥薩線	白石	しろいし	29.8	32.8	 	(肥)	0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	肥薩線	球泉洞	きゅうせんどう	34.9	38.4	 		0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	肥薩線	一勝地	いっしょうち	39.8	43.8	 		0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	肥薩線	那良口	ならぐち	42.4	46.6	 		0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	肥薩線	渡	わたり	45.3	49.8	 		0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	肥薩線	西人吉	にしひとよし	48.4	53.2	 		0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	肥薩線	人吉	ひとよし	51.8	57			0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	肥薩線	大畑	おこば	62.2	68.4			0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	肥薩線	矢岳	やたけ	71.7	78.9			0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	肥薩線	真幸	まさき	79	86.9			0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	肥薩線	吉松	よしまつ	86.8	95.5	吉都線		0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	肥薩線	栗野	くりの	94.3	103.7			0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	肥薩線	大隅横川	おおすみよこがわ	100.8	110.9			0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	肥薩線	植村	うえむら	102.8	113.1			0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	肥薩線	霧島温泉	きりしまおんせん	106.5	117.2			0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	肥薩線	嘉例川	かれいがわ	112.3	123.5			0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	肥薩線	中福良	なかふくら	114.4	125.8			0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	肥薩線	表木山	ひょうきやま	116.8	128.5			0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	肥薩線	日当山	ひなたやま	121.6	133.8			0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	肥薩線	隼人	はやと	124.2	136.6	日豊線		0	0	0	0	0	0	!	0	0	0	!
x	branch	三角線	熊本	宇土	-32768	鹿児島線				0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	三角線	宇土	うと	0	0	鹿児島線		0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	三角線	緑川	みどりかわ	4	4.4	 		0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	三角線	住吉	すみよし	7.2	7.9	 	(三)	0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	三角線	肥後長浜	ひごながはま	11.4	12.5			0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	三角線	網田	おうだ	14.5	16	 		0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	三角線	赤瀬	あかせ	18.4	20.2	 		0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	三角線	石打ダム	いしうちだむ	19.6	21.6			0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	三角線	波多浦	はたうら	23.5	25.9			0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	三角線	三角	みすみ	25.6	28.2	 		0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	吉都線	吉松	よしまつ	0	0	肥薩線		0	0	0	0	0	0	!	0	0	0	!
